dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,topk,84,0.2,80844,404222,0.750191109534353,74.50980392156863,0.8357228297813266,0.7882222403438786,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.588854789733887,11.14753532409668,12.81785774230957,0.0019002462504431605,0.00012655985965964817,4.694869041442871,0.8482586206896552
femnist,topk,85,0.2,80844,404222,0.7071363058686256,75.49019607843137,0.8204496047076058,0.7723950767961562,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.607738494873047,11.13424301147461,12.11457347869873,0.001999384257942438,0.00013218041795831664,4.604383945465088,0.8649285714285714
femnist,topk,86,0.2,80844,404222,0.7658220334490761,73.77450980392157,0.8359485701018688,0.7821282450679341,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.533409118652344,10.868724822998047,11.123069763183594,0.0018183497013524175,0.00011282216850003177,4.673576831817627,0.8521231527093596
femnist,topk,87,0.2,80844,404222,0.8220921461284162,74.50980392156863,0.8265081667432598,0.7846307549232019,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.529987335205078,11.082976341247559,11.75168514251709,0.0019125615945085883,0.00011661399765866293,4.6878180503845215,0.8495344827586206
femnist,topk,88,0.2,80844,404222,0.6581072607543319,74.26470588235294,0.8270251704197303,0.7614274061686048,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.543476104736328,11.383172035217285,11.881387710571289,0.001917487708851695,0.0001188579487621819,4.57832145690918,0.8698522167487684
femnist,topk,89,0.2,80844,404222,1.0003409696090966,75.0,0.8372744391946232,0.7914012367401944,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.592451095581055,11.143319129943848,11.73685073852539,0.0019248768221586943,0.00013216464790214027,4.722237586975098,0.8433423645320197
femnist,topk,90,0.2,80844,404222,0.6445690699713305,74.75490196078431,0.8112751081878063,0.7778076698329424,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.484576225280762,10.904778480529785,11.132448196411133,0.0017887931317090988,0.00010650910031736672,4.623884677886963,0.8612807881773399
femnist,topk,91,0.2,80844,404222,0.6467533883824945,75.73529411764706,0.8189074946384803,0.7717322694223815,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.590620994567871,11.06030559539795,11.686386108398438,0.001900862087495625,0.00012593166081998925,4.599406719207764,0.8658645320197045
femnist,topk,92,0.2,80844,404222,0.722283939057961,75.49019607843137,0.8517384248621324,0.7877952630302077,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.5765962600708,10.964229583740234,11.746614456176758,0.0018392857164144516,0.00012105997524946903,4.698880195617676,0.8475344827586206
femnist,topk,93,0.2,80844,404222,0.8200210786797106,75.0,0.8536725511737898,0.7926294989830983,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.514437675476074,10.767013549804688,11.546257972717285,0.001910098479129374,0.00011629719158090067,4.709322452545166,0.8456551724137931
femnist,topk,94,0.2,80844,404222,0.681573829241097,74.75490196078431,0.8122154684627757,0.7718132374676712,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.544692039489746,10.881381034851074,11.122922897338867,0.0019550493452697992,0.00011875904166098436,4.582915306091309,0.8689802955665025
femnist,topk,95,0.2,80844,404222,0.673484288258478,74.50980392156863,0.8003465241076899,0.7866225969162619,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.512837409973145,11.031316757202148,11.422836303710938,0.0018657635664567351,0.00011590424830709864,4.665539264678955,0.8535911330049261
femnist,topk,96,0.2,80844,404222,0.6624115678854288,75.73529411764706,0.8004941005332797,0.786483437575483,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.607178688049316,10.999589920043945,11.030440330505371,0.0020123152062296867,0.00013305908920523474,4.684368133544922,0.8501600985221675
