dataset,method,round,ratio,k,d,train_loss,lr,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,effective_noise_std,u_active_mean,active_resource_ratio
femnist,randk,67,0.5,202111,404222,1.1094499969109894,0.029426619015758992,70.91346153846153,1.0799271510197566,0.5034570205180411,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.611762046813965,11.005363464355469,12.474842071533203,0.2370523363351822,0.04619658096512543,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,68,0.5,202111,404222,1.2649978040950374,0.02919120606363292,70.91346153846153,1.0799271510197566,0.5005586582330928,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.59616470336914,11.034491539001465,11.975021362304688,0.23714777827262878,0.04609729295345742,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,69,0.5,202111,404222,1.1078617236204447,0.028957676415123857,70.91346153846153,1.0799271510197566,0.4990722768203396,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.52688980102539,11.314596176147461,11.652684211730957,0.23735344409942627,0.0460476592687568,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,70,0.5,202111,404222,1.093188023306429,0.028726015003802865,71.15384615384616,1.0451222933255708,0.4964722670237112,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.521714210510254,10.720765113830566,11.213549613952637,0.23687992990016937,0.046203871024131926,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,71,0.5,202111,404222,1.1263876634044572,0.02849620688377244,71.15384615384616,1.0451222933255708,0.4977282698269841,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.575353622436523,11.112845420837402,11.673460960388184,0.23708929121494293,0.04595698430108661,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,72,0.5,202111,404222,1.0499533911049366,0.02826823722870226,71.15384615384616,1.0451222933255708,0.4970320782411585,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.665471076965332,11.34813117980957,12.135107040405273,0.23698091506958008,0.04606384635405503,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,73,0.5,202111,404222,1.0564979432709516,0.028042091330872643,71.15384615384616,1.0451222933255708,0.49780304818173954,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.611503601074219,11.09348201751709,11.642942428588867,0.2368263602256775,0.0459416807045448,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,74,0.5,202111,404222,1.0755826433305626,0.027817754600225664,71.15384615384616,1.0451222933255708,0.49651607789379515,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.6215181350708,11.392890930175781,11.574359893798828,0.2366447001695633,0.046312642704017595,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,75,0.5,202111,404222,1.157748009627685,0.027595212563423857,71.15384615384616,1.0368099946242113,0.49515679359113934,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.568541526794434,11.264893531799316,11.878447532653809,0.2371077537536621,0.04607842710289273,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,76,0.5,202111,404222,1.0553796887397766,0.02737445086291647,71.15384615384616,1.0368099946242113,0.49613019768692485,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.515254020690918,10.928314208984375,11.477828979492188,0.23743411898612976,0.04603161893169733,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,77,0.5,202111,404222,1.0628258507698773,0.027155455256013136,71.15384615384616,1.0368099946242113,0.49305894315100246,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.660409927368164,11.333283424377441,11.914811134338379,0.23620936274528503,0.04647452863031044,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,78,0.5,202111,404222,1.0433385321777315,0.02693821161396503,71.15384615384616,1.0368099946242113,0.5001675927380506,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.621634483337402,11.310933113098145,12.362374305725098,0.23707696795463562,0.04601484816359639,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,79,0.5,202111,404222,0.9865221245121212,0.02672270592105331,71.15384615384616,1.0368099946242113,0.4976316702128023,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.587672233581543,11.035161018371582,12.000591278076172,0.23681281507015228,0.0462589551468307,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,80,0.5,202111,404222,1.1136229795939288,0.026508924273684883,73.07692307692308,1.0102043151855469,0.4994677661925401,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.51355266571045,11.019513130187988,11.41544246673584,0.2370135486125946,0.04602404919118968,0.010662431125213383,20.0,0.4978103448275862
