dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,full,178,1.0,404222,404222,0.6394872361421584,76.22549019607843,0.8016694012810203,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.543441772460938,11.228028297424316,11.860477447509766,0.0019716748502105474,0.0001247826369298879,20.0,0.9956206896551724
femnist,full,179,1.0,404222,404222,0.7523697190755047,75.98039215686275,0.7856152104396447,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.538918495178223,11.659379959106445,11.979241371154785,0.0018596058944240212,0.00012337296845718737,20.0,0.9956206896551724
femnist,full,180,1.0,404222,404222,0.6995523230731486,75.49019607843137,0.8038974836760876,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.526932716369629,11.282690048217773,11.478111267089844,0.0018454433884471655,0.00011799979323309375,20.0,0.9956206896551724
femnist,full,181,1.0,404222,404222,0.673448083139956,75.24509803921569,0.8064838484221813,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.624995231628418,11.419548034667969,12.05293083190918,0.001971059013158083,0.0001360885362134943,20.0,0.9956206896551724
femnist,full,182,1.0,404222,404222,0.6836549198895226,75.24509803921569,0.79102871464748,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.566092491149902,11.22370433807373,11.453614234924316,0.0019334974931553006,0.0001237844129288552,20.0,0.9956206896551724
femnist,full,183,1.0,404222,404222,0.6699426886625587,75.49019607843137,0.7884467629825368,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.559847831726074,10.873885154724121,11.443330764770508,0.0019667488522827625,0.00012506241515987908,20.0,0.9956206896551724
femnist,full,184,1.0,404222,404222,0.637001928910613,75.73529411764706,0.7991166956284467,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.479331016540527,11.05033016204834,11.645498275756836,0.0018516009440645576,0.00011145845024494384,20.0,0.9956206896551724
femnist,full,185,1.0,404222,404222,0.668119909837842,75.73529411764706,0.8006181903913909,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.537665367126465,11.214887619018555,11.276427268981934,0.0019408867228776217,0.00011855562859995713,20.0,0.9956206896551724
femnist,full,186,1.0,404222,404222,0.8407781992666422,76.7156862745098,0.8182110505945542,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.685684204101562,11.359538078308105,11.549041748046875,0.0019759852439165115,0.0001433545906800551,20.0,0.9956206896551724
femnist,full,187,1.0,404222,404222,0.6266074855439365,75.98039215686275,0.8023223876953125,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.524120330810547,11.131538391113281,12.088898658752441,0.001849137945100665,0.00011464799955069378,20.0,0.9956206896551724
femnist,full,188,1.0,404222,404222,0.889229038208723,75.73529411764706,0.8119790320302925,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.459507942199707,11.227992057800293,11.519147872924805,0.0018472906667739153,0.00010977804325207886,20.0,0.9956206896551724
femnist,full,189,1.0,404222,404222,0.6440643652621658,76.47058823529412,0.7744629803825828,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.569378852844238,10.951173782348633,11.372699737548828,0.0018996305298060179,0.00011883650586477674,20.0,0.9956206896551724
